iteration,acceptance_probability,temperature,objective_value
2218,0.0,2.1048755468032466e-07,4385.234
2219,0.0,2.083826791335214e-07,4385.234
2220,0.0,2.0629885234218618e-07,4385.234
2221,0.0,2.0423586381876432e-07,4385.234
2222,0.0,2.0219350518057667e-07,4385.234
2223,0.0,2.001715701287709e-07,4385.234
2224,0.0,1.981698544274832e-07,4385.234
2225,0.0,1.9618815588320836e-07,4385.234
2226,0.0,1.9422627432437627e-07,4385.234
2227,0.0,1.9228401158113251e-07,4385.234
2228,0.0,1.9036117146532118e-07,4385.234
2229,0.0,1.8845755975066796e-07,4385.234
2230,0.0,1.8657298415316127e-07,4385.234
2231,0.0,1.8470725431162965e-07,4385.234
2232,0.0,1.8286018176851334e-07,4385.234
2233,0.0,1.8103157995082822e-07,4385.234
2234,0.0,1.7922126415131994e-07,4385.234
2235,0.0,1.7742905150980673e-07,4385.234
2236,0.0,1.7565476099470866e-07,4385.234
2237,0.0,1.7389821338476158e-07,4385.234
2238,0.0,1.7215923125091397e-07,4385.234
2239,0.0,1.7043763893840482e-07,4385.234
2240,0.0,1.6873326254902077e-07,4385.234
2241,0.0,1.6704592992353056e-07,4385.234
2242,0.0,1.6537547062429525e-07,4385.234
2243,0.0,1.637217159180523e-07,4385.234
2244,0.0,1.620844987588718e-07,4385.234
2245,0.0,1.6046365377128307e-07,4385.234
2246,0.0,1.5885901723357022e-07,4385.234
2247,0.0,1.5727042706123452e-07,4385.234
2248,0.0,1.5569772279062216e-07,4385.234
2249,0.0,1.5414074556271594e-07,4385.234
2250,0.0,1.5259933810708877e-07,4385.234
2251,0.0,1.5107334472601788e-07,4385.234
2252,0.0,1.495626112787577e-07,4385.234
2253,0.0,1.4806698516597012e-07,4385.234
2254,0.0,1.465863153143104e-07,4385.234
2255,1.0,1.451204521611673e-07,4385.202
2256,0.0,1.4366924763955563e-07,4385.202
2257,0.0,1.4223255516316007e-07,4385.202
2258,0.0,1.4081022961152847e-07,4385.202
2259,0.0,1.3940212731541318e-07,4385.202
2260,0.0,1.3800810604225904e-07,4385.202
2261,0.0,1.3662802498183645e-07,4385.202
2262,0.0,1.3526174473201808e-07,4385.202
2263,0.0,1.339091272846979e-07,4385.202
2264,0.0,1.3257003601185092e-07,4385.202
2265,0.0,1.312443356517324e-07,4385.202
2266,0.0,1.2993189229521508e-07,4385.202
2267,0.0,1.2863257337226293e-07,4385.202
2268,0.0,1.273462476385403e-07,4385.202
2269,0.0,1.2607278516215488e-07,4385.202
2270,0.0,1.2481205731053333e-07,4385.202
2271,0.0,1.23563936737428e-07,4385.202
2272,0.0,1.2232829737005374e-07,4385.202
2273,0.0,1.211050143963532e-07,4385.202
2274,0.0,1.1989396425238967e-07,4385.202
2275,0.0,1.1869502460986577e-07,4385.202
2276,0.0,1.1750807436376711e-07,4385.202
2277,0.0,1.1633299362012944e-07,4385.202
2278,0.0,1.1516966368392815e-07,4385.202
2279,0.0,1.1401796704708887e-07,4385.202
2280,0.0,1.1287778737661799e-07,4385.202
2281,0.0,1.1174900950285181e-07,4385.202
2282,0.0,1.1063151940782329e-07,4385.202
2283,0.0,1.0952520421374505e-07,4385.202
2284,0.0,1.084299521716076e-07,4385.202
2285,0.0,1.0734565264989153e-07,4385.202
2286,0.0,1.0627219612339262e-07,4385.202
2287,0.0,1.052094741621587e-07,4385.202
2288,0.0,1.0415737942053711e-07,4385.202
2289,0.0,1.0311580562633174e-07,4385.202
2290,1.0,1.0208464757006843e-07,4385.196
2291,0.0,1.0106380109436775e-07,4385.196
2292,0.0,1.0005316308342406e-07,4385.196
2293,0.0,9.905263145258983e-08,4385.196
2294,0.0,9.806210513806393e-08,4385.196
2295,0.0,9.708148408668329e-08,4385.196
2296,0.0,9.611066924581646e-08,4385.196
2297,0.0,9.51495625533583e-08,4385.196
2298,0.0,9.419806692782472e-08,4385.196
2299,0.0,9.325608625854648e-08,4385.196
2300,0.0,9.232352539596101e-08,4385.196
2301,0.0,9.14002901420014e-08,4385.196
2302,0.0,9.048628724058138e-08,4385.196
2303,0.0,8.958142436817557e-08,4385.196
2304,0.0,8.868561012449381e-08,4385.196
2305,0.0,8.779875402324887e-08,4385.196
2306,0.0,8.692076648301638e-08,4385.196
2307,0.0,8.605155881818621e-08,4385.196
2308,0.0,8.519104323000435e-08,4385.196
2309,0.0,8.43391327977043e-08,4385.196
2310,0.0,8.349574146972726e-08,4385.196
2311,0.0,8.266078405503e-08,4385.196
2312,0.0,8.18341762144797e-08,4385.196
2313,0.0,8.10158344523349e-08,4385.196
2314,0.0,8.020567610781154e-08,4385.196
2315,0.0,7.940361934673342e-08,4385.196
2316,0.0,7.860958315326608e-08,4385.196
2317,0.0,7.782348732173342e-08,4385.196
2318,0.0,7.704525244851608e-08,4385.196
2319,0.0,7.627479992403091e-08,4385.196
2320,0.0,7.55120519247906e-08,4385.196
2321,0.0,7.47569314055427e-08,4385.196
2322,0.0,7.400936209148727e-08,4385.196
2323,0.0,7.326926847057241e-08,4385.196
2324,0.0,7.253657578586669e-08,4385.196
2325,0.0,7.181121002800802e-08,4385.196
2326,0.0,7.109309792772794e-08,4385.196
2327,0.0,7.038216694845066e-08,4385.196
2328,0.0,6.967834527896615e-08,4385.196
2329,0.0,6.898156182617649e-08,4385.196
2330,0.0,6.829174620791472e-08,4385.196
2331,0.0,6.760882874583557e-08,4385.196
2332,0.0,6.693274045837722e-08,4385.196
2333,0.0,6.626341305379344e-08,4385.196
2334,0.0,6.56007789232555e-08,4385.196
2335,0.0,6.494477113402295e-08,4385.196
2336,0.0,6.429532342268272e-08,4385.196
2337,0.0,6.365237018845588e-08,4385.196
2338,0.0,6.301584648657132e-08,4385.196
2339,0.0,6.238568802170561e-08,4385.196
2340,0.0,6.176183114148856e-08,4385.196
2341,0.0,6.114421283007368e-08,4385.196
2342,0.0,6.053277070177294e-08,4385.196
2343,0.0,5.992744299475521e-08,4385.196
2344,0.0,5.932816856480766e-08,4385.196
2345,0.0,5.873488687915958e-08,4385.196
2346,0.0,5.8147538010367985e-08,4385.196
2347,0.0,5.7566062630264306e-08,4385.196
2348,0.0,5.6990402003961664e-08,4385.196
2349,0.0,5.642049798392205e-08,4385.196
2350,0.0,5.585629300408283e-08,4385.196
2351,0.0,5.5297730074042e-08,4385.196
2352,0.0,5.474475277330158e-08,4385.196
2353,0.0,5.419730524556856e-08,4385.196
2354,0.0,5.365533219311288e-08,4385.196
2355,0.0,5.311877887118175e-08,4385.196
2356,0.0,5.2587591082469926e-08,4385.196
2357,0.0,5.206171517164523e-08,4385.196
2358,0.0,5.1541098019928776e-08,4385.196
2359,0.0,5.102568703972949e-08,4385.196
2360,0.0,5.0515430169332194e-08,4385.196
2361,0.0,5.001027586763887e-08,4385.196
2362,0.0,4.951017310896248e-08,4385.196
2363,0.0,4.901507137787286e-08,4385.196
2364,0.0,4.852492066409413e-08,4385.196
2365,0.0,4.803967145745318e-08,4385.196
2366,0.0,4.755927474287865e-08,4385.196
2367,0.0,4.708368199544986e-08,4385.196
2368,0.0,4.661284517549536e-08,4385.196
2369,0.0,4.614671672374041e-08,4385.196
2370,0.0,4.568524955650301e-08,4385.196
2371,0.0,4.5228397060937976e-08,4385.196
2372,0.0,4.4776113090328596e-08,4385.196
2373,0.0,4.4328351959425307e-08,4385.196
2374,0.0,4.388506843983105e-08,4385.196
2375,0.0,4.344621775543274e-08,4385.196
2376,0.0,4.301175557787841e-08,4385.196
2377,0.0,4.2581638022099626e-08,4385.196
2378,0.0,4.215582164187863e-08,4385.196
2379,0.0,4.173426342545985e-08,4385.196
2380,0.0,4.131692079120525e-08,4385.196
2381,0.0,4.0903751583293195e-08,4385.196
2382,0.0,4.0494714067460266e-08,4385.196
2383,0.0,4.008976692678566e-08,4385.196
2384,0.0,3.96888692575178e-08,4385.196
2385,0.0,3.9291980564942626e-08,4385.196
2386,0.0,3.88990607592932e-08,4385.196
2387,0.0,3.851007015170027e-08,4385.196
2388,0.0,3.812496945018327e-08,4385.196
2389,0.0,3.7743719755681433e-08,4385.196
2390,0.0,3.7366282558124616e-08,4385.196
2391,0.0,3.699261973254337e-08,4385.196
2392,0.0,3.662269353521793e-08,4385.196
2393,0.0,3.6256466599865756e-08,4385.196
2394,0.0,3.58939019338671e-08,4385.196
2395,0.0,3.553496291452843e-08,4385.196
2396,0.0,3.517961328538315e-08,4385.196
2397,0.0,3.4827817152529316e-08,4385.196
2398,0.0,3.4479538981004026e-08,4385.196
2399,0.0,3.4134743591193986e-08,4385.196
2400,0.0,3.379339615528205e-08,4385.196
2401,0.0,3.3455462193729226e-08,4385.196
2402,0.0,3.3120907571791936e-08,4385.196
2403,0.0,3.278969849607402e-08,4385.196
2404,0.0,3.2461801511113275e-08,4385.196
2405,0.0,3.213718349600214e-08,4385.196
2406,0.0,3.1815811661042116e-08,4385.196
2407,0.0,3.149765354443169e-08,4385.196
2408,0.0,3.118267700898737e-08,4385.196
2409,1.0,3.08708502388975e-08,4385.196
2410,0.0,3.056214173650852e-08,4385.196
2411,0.0,3.0256520319143436e-08,4385.196
2412,0.0,2.9953955115952e-08,4385.196
2413,0.0,2.9654415564792482e-08,4385.196
2414,0.0,2.9357871409144557e-08,4385.196
2415,0.0,2.906429269505311e-08,4385.196
2416,0.0,2.877364976810258e-08,4385.196
2417,0.0,2.8485913270421555e-08,4385.196
2418,0.0,2.820105413771734e-08,4385.196
2419,0.0,2.7919043596340167e-08,4385.196
2420,0.0,2.7639853160376766e-08,4385.196
2421,0.0,2.7363454628773e-08,4385.196
2422,0.0,2.7089820082485268e-08,4385.196
2423,0.0,2.6818921881660417e-08,4385.196
2424,0.0,2.655073266284381e-08,4385.196
2425,0.0,2.6285225336215374e-08,4385.196
2426,0.0,2.602237308285322e-08,4385.196
2427,0.0,2.5762149352024686e-08,4385.196
2428,0.0,2.550452785850444e-08,4385.196
2429,0.0,2.5249482579919395e-08,4385.196
2430,0.0,2.49969877541202e-08,4385.196
2431,1.0,2.4747017876578997e-08,4385.184
2432,0.0,2.4499547697813207e-08,4385.184
2433,0.0,2.4254552220835076e-08,4385.184
2434,0.0,2.4012006698626725e-08,4385.184
2435,0.0,2.377188663164046e-08,4385.184
2436,0.0,2.3534167765324054e-08,4385.184
2437,0.0,2.3298826087670815e-08,4385.184
2438,0.0,2.3065837826794108e-08,4385.184
2439,0.0,2.2835179448526167e-08,4385.184
2440,0.0,2.2606827654040904e-08,4385.184
2441,0.0,2.2380759377500495e-08,4385.184
2442,0.0,2.215695178372549e-08,4385.184
2443,0.0,2.1935382265888235e-08,4385.184
2444,0.0,2.1716028443229352e-08,4385.184
2445,0.0,2.149886815879706e-08,4385.184
2446,0.0,2.1283879477209086e-08,4385.184
2447,0.0,2.1071040682436995e-08,4385.184
2448,0.0,2.0860330275612625e-08,4385.184
2449,0.0,2.06517269728565e-08,4385.184
2450,0.0,2.0445209703127935e-08,4385.184
2451,0.0,2.0240757606096657e-08,4385.184
2452,0.0,2.003835003003569e-08,4385.184
2453,0.0,1.9837966529735333e-08,4385.184
2454,0.0,1.9639586864437978e-08,4385.184
2455,0.0,1.9443190995793597e-08,4385.184
2456,0.0,1.924875908583566e-08,4385.184
2457,0.0,1.9056271494977304e-08,4385.184
2458,0.0,1.886570878002753e-08,4385.184
2459,0.0,1.8677051692227256e-08,4385.184
2460,0.0,1.8490281175304982e-08,4385.184
2461,0.0,1.8305378363551933e-08,4385.184
2462,0.0,1.8122324579916415e-08,4385.184
2463,0.0,1.794110133411725e-08,4385.184
2464,0.0,1.7761690320776076e-08,4385.184
2465,0.0,1.7584073417568314e-08,4385.184
2466,0.0,1.740823268339263e-08,4385.184
2467,0.0,1.7234150356558703e-08,4385.184
2468,0.0,1.7061808852993117e-08,4385.184
2469,0.0,1.6891190764463186e-08,4385.184
2470,0.0,1.6722278856818555e-08,4385.184
2471,0.0,1.655505606825037e-08,4385.184
2472,0.0,1.6389505507567868e-08,4385.184
2473,0.0,1.622561045249219e-08,4385.184
2474,0.0,1.606335434796727e-08,4385.184
2475,0.0,1.5902720804487598e-08,4385.184
2476,0.0,1.574369359644272e-08,4385.184
2477,0.0,1.5586256660478292e-08,4385.184
2478,0.0,1.5430394093873508e-08,4385.184
2479,0.0,1.5276090152934773e-08,4385.184
2480,0.0,1.5123329251405425e-08,4385.184
2481,0.0,1.497209595889137e-08,4385.184
2482,0.0,1.4822374999302458e-08,4385.184
2483,0.0,1.4674151249309432e-08,4385.184
2484,0.0,1.4527409736816338e-08,4385.184
2485,0.0,1.4382135639448175e-08,4385.184
2486,0.0,1.4238314283053694e-08,4385.184
2487,1.0,1.4095931140223157e-08,4385.176
2488,0.0,1.3954971828820926e-08,4385.176
2489,0.0,1.3815422110532716e-08,4385.176
2490,0.0,1.367726788942739e-08,4385.176
2491,0.0,1.3540495210533116e-08,4385.176
2492,0.0,1.3405090258427784e-08,4385.176
2493,0.0,1.3271039355843505e-08,4385.176
2494,0.0,1.313832896228507e-08,4385.176
2495,0.0,1.3006945672662218e-08,4385.176
2496,0.0,1.2876876215935595e-08,4385.176
2497,0.0,1.274810745377624e-08,4385.176
2498,0.0,1.2620626379238477e-08,4385.176
2499,0.0,1.2494420115446093e-08,4385.176
2500,0.0,1.2369475914291632e-08,4385.176
2501,0.0,1.2245781155148716e-08,4385.176
2502,0.0,1.2123323343597228e-08,4385.176
2503,0.0,1.2002090110161257e-08,4385.176
2504,0.0,1.1882069209059643e-08,4385.176
2505,0.0,1.1763248516969047e-08,4385.176
2506,0.0,1.1645616031799356e-08,4385.176
2507,0.0,1.1529159871481362e-08,4385.176
2508,0.0,1.1413868272766547e-08,4385.176
2509,0.0,1.1299729590038881e-08,4385.176
2510,0.0,1.1186732294138493e-08,4385.176
2511,0.0,1.1074864971197108e-08,4385.176
2512,0.0,1.0964116321485137e-08,4385.176
2513,0.0,1.0854475158270285e-08,4385.176
2514,0.0,1.0745930406687582e-08,4385.176
2515,0.0,1.0638471102620705e-08,4385.176
2516,0.0,1.0532086391594499e-08,4385.176
2517,0.0,1.0426765527678555e-08,4385.176
2518,0.0,1.0322497872401769e-08,4385.176
2519,0.0,1.021927289367775e-08,4385.176
2520,0.0,1.0117080164740973e-08,4385.176
2521,0.0,1.0015909363093563e-08,4385.176
2522,0.0,9.915750269462627e-09,4385.176
2523,0.0,9.816592766768001e-09,4385.176
2524,1.0,9.718426839100321e-09,4385.168
2525,0.0,9.621242570709318e-09,4385.168
2526,0.0,9.525030145002224e-09,4385.168
2527,0.0,9.429779843552202e-09,4385.168
2528,0.0,9.335482045116681e-09,4385.168
2529,0.0,9.242127224665514e-09,4385.168
2530,0.0,9.149705952418859e-09,4385.168
2531,0.0,9.05820889289467e-09,4385.168
2532,0.0,8.967626803965724e-09,4385.168
2533,0.0,8.877950535926066e-09,4385.168
2534,0.0,8.789171030566805e-09,4385.168
2535,0.0,8.701279320261137e-09,4385.168
2536,0.0,8.614266527058525e-09,4385.168
2537,0.0,8.528123861787938e-09,4385.168
2538,0.0,8.44284262317006e-09,4385.168
2539,0.0,8.358414196938359e-09,4385.168
2540,0.0,8.274830054968976e-09,4385.168
2541,0.0,8.192081754419285e-09,4385.168
2542,0.0,8.110160936875092e-09,4385.168
2543,0.0,8.029059327506342e-09,4385.168
2544,0.0,7.94876873423128e-09,4385.168
2545,0.0,7.869281046888967e-09,4385.168
2546,0.0,7.790588236420077e-09,4385.168
2547,0.0,7.712682354055876e-09,4385.168
2548,0.0,7.635555530515318e-09,4385.168
2549,0.0,7.559199975210166e-09,4385.168
2550,0.0,7.483607975458064e-09,4385.168
2551,0.0,7.408771895703484e-09,4385.168
2552,0.0,7.334684176746449e-09,4385.168
2553,0.0,7.261337334978984e-09,4385.168
2554,0.0,7.188723961629194e-09,4385.168
2555,0.0,7.116836722012902e-09,4385.168
2556,0.0,7.045668354792773e-09,4385.168
2557,0.0,6.975211671244845e-09,4385.168
2558,0.0,6.905459554532397e-09,4385.168
2559,0.0,6.8364049589870725e-09,4385.168
2560,0.0,6.7680409093972015e-09,4385.168
2561,0.0,6.700360500303229e-09,4385.168
2562,0.0,6.6333568953001965e-09,4385.168
2563,0.0,6.567023326347195e-09,4385.168
2564,0.0,6.501353093083723e-09,4385.168
2565,0.0,6.436339562152885e-09,4385.168
2566,0.0,6.3719761665313565e-09,4385.168
2567,1.0,6.308256404866043e-09,4385.152
2568,0.0,6.245173840817383e-09,4385.152
2569,0.0,6.182722102409209e-09,4385.152
2570,0.0,6.120894881385117e-09,4385.152
2571,0.0,6.059685932571266e-09,4385.152
2572,0.0,5.999089073245553e-09,4385.152
2573,0.0,5.939098182513097e-09,4385.152
2574,0.0,5.879707200687966e-09,4385.152
2575,0.0,5.8209101286810864e-09,4385.152
2576,0.0,5.762701027394275e-09,4385.152
2577,0.0,5.7050740171203326e-09,4385.152
2578,0.0,5.6480232769491294e-09,4385.152
2579,0.0,5.591543044179638e-09,4385.152
2580,0.0,5.5356276137378416e-09,4385.152
2581,0.0,5.480271337600463e-09,4385.152
2582,0.0,5.4254686242244585e-09,4385.152
2583,0.0,5.371213937982214e-09,4385.152
2584,0.0,5.3175017986023915e-09,4385.152
2585,0.0,5.264326780616367e-09,4385.152
2586,0.0,5.2116835128102035e-09,4385.152
2587,0.0,5.159566677682102e-09,4385.152
2588,0.0,5.10797101090528e-09,4385.152
2589,0.0,5.056891300796228e-09,4385.152
2590,0.0,5.006322387788265e-09,4385.152
2591,0.0,4.956259163910383e-09,4385.152
2592,0.0,4.9066965722712786e-09,4385.152
2593,0.0,4.857629606548565e-09,4385.152
2594,0.0,4.80905331048308e-09,4385.152
2595,0.0,4.760962777378249e-09,4385.152
2596,0.0,4.713353149604467e-09,4385.152
2597,0.0,4.666219618108422e-09,4385.152
2598,0.0,4.619557421927338e-09,4385.152
2599,0.0,4.573361847708064e-09,4385.152
2600,0.0,4.527628229230983e-09,4385.152
2601,0.0,4.482351946938673e-09,4385.152
2602,0.0,4.437528427469286e-09,4385.152
2603,1.0,4.393153143194593e-09,4385.104
2604,0.0,4.349221611762647e-09,4385.104
2605,0.0,4.305729395645021e-09,4385.104
2606,1.0,4.2626721016885705e-09,4385.084
2607,0.0,4.2200453806716845e-09,4385.084
2608,0.0,4.177844926864967e-09,4385.084
2609,0.0,4.136066477596317e-09,4385.084
2610,0.0,4.094705812820354e-09,4385.084
2611,0.0,4.053758754692151e-09,4385.084
2612,0.0,4.013221167145229e-09,4385.084
2613,0.0,3.973088955473777e-09,4385.084
2614,0.0,3.933358065919039e-09,4385.084
2615,0.0,3.894024485259849e-09,4385.084
2616,0.0,3.85508424040725e-09,4385.084
2617,0.0,3.8165333980031774e-09,4385.084
2618,0.0,3.778368064023146e-09,4385.084
2619,0.0,3.740584383382914e-09,4385.084
2620,0.0,3.703178539549085e-09,4385.084
2621,0.0,3.666146754153594e-09,4385.084
2622,0.0,3.629485286612058e-09,4385.084
2623,0.0,3.5931904337459376e-09,4385.084
2624,0.0,3.5572585294084782e-09,4385.084
2625,0.0,3.5216859441143932e-09,4385.084
2626,0.0,3.4864690846732494e-09,4385.084
2627,0.0,3.4516043938265167e-09,4385.084
2628,0.0,3.4170883498882513e-09,4385.084
2629,0.0,3.382917466389369e-09,4385.084
2630,0.0,3.3490882917254753e-09,4385.084
2631,0.0,3.3155974088082204e-09,4385.084
2632,0.0,3.2824414347201383e-09,4385.084
2633,0.0,3.249617020372937e-09,4385.084
2634,0.0,3.2171208501692077e-09,4385.084
2635,0.0,3.1849496416675154e-09,4385.084
2636,0.0,3.1531001452508404e-09,4385.084
2637,0.0,3.1215691437983318e-09,4385.084
2638,0.0,3.0903534523603483e-09,4385.084
2639,0.0,3.0594499178367447e-09,4385.084
2640,0.0,3.0288554186583772e-09,4385.084
2641,0.0,2.9985668644717934e-09,4385.084
2642,0.0,2.9685811958270753e-09,4385.084
2643,0.0,2.9388953838688043e-09,4385.084
2644,0.0,2.9095064300301162e-09,4385.084
2645,0.0,2.880411365729815e-09,4385.084
2646,0.0,2.851607252072517e-09,4385.084
2647,0.0,2.8230911795517917e-09,4385.084
2648,0.0,2.7948602677562736e-09,4385.084
2649,0.0,2.766911665078711e-09,4385.084
2650,0.0,2.739242548427924e-09,4385.084
2651,0.0,2.7118501229436446e-09,4385.084
2652,0.0,2.684731621714208e-09,4385.084
2653,0.0,2.657884305497066e-09,4385.084
2654,0.0,2.6313054624420954e-09,4385.084
2655,0.0,2.6049924078176745e-09,4385.084
2656,0.0,2.578942483739498e-09,4385.084
2657,0.0,2.553153058902103e-09,4385.084
2658,0.0,2.5276215283130818e-09,4385.084
2659,0.0,2.5023453130299507e-09,4385.084
2660,0.0,2.4773218598996513e-09,4385.084
2661,0.0,2.4525486413006546e-09,4385.084
2662,0.0,2.428023154887648e-09,4385.084
2663,0.0,2.4037429233387714e-09,4385.084
2664,0.0,2.3797054941053836e-09,4385.084
2665,0.0,2.3559084391643297e-09,4385.084
2666,0.0,2.3323493547726865e-09,4385.084
2667,0.0,2.3090258612249598e-09,4385.084
2668,0.0,2.2859356026127103e-09,4385.084
2669,0.0,2.263076246586583e-09,4385.084
2670,0.0,2.240445484120717e-09,4385.084
2671,0.0,2.2180410292795097e-09,4385.084
2672,0.0,2.1958606189867147e-09,4385.084
2673,1.0,2.1739020127968475e-09,4384.976
2674,0.0,2.1521629926688792e-09,4384.976
2675,0.0,2.1306413627421904e-09,4384.976
2676,0.0,2.1093349491147684e-09,4384.976
2677,0.0,2.0882415996236207e-09,4384.976
2678,0.0,2.0673591836273845e-09,4384.976
2679,0.0,2.046685591791111e-09,4384.976
2680,0.0,2.0262187358732e-09,4384.976
2681,0.0,2.0059565485144677e-09,4384.976
2682,0.0,1.985896983029323e-09,4384.976
2683,0.0,1.9660380131990296e-09,4384.976
2684,0.0,1.9463776330670393e-09,4384.976
2685,0.0,1.926913856736369e-09,4384.976
2686,0.0,1.9076447181690053e-09,4384.976
2687,0.0,1.888568270987315e-09,4384.976
2688,0.0,1.8696825882774417e-09,4384.976
2689,0.0,1.8509857623946674e-09,4384.976
2690,0.0,1.8324759047707208e-09,4384.976
2691,0.0,1.8141511457230136e-09,4384.976
2692,0.0,1.7960096342657833e-09,4384.976
2693,0.0,1.7780495379231256e-09,4384.976
2694,0.0,1.7602690425438943e-09,4384.976
2695,0.0,1.7426663521184553e-09,4384.976
2696,0.0,1.7252396885972706e-09,4384.976
2697,0.0,1.7079872917112979e-09,4384.976
2698,0.0,1.690907418794185e-09,4384.976
2699,0.0,1.673998344606243e-09,4384.976
2700,0.0,1.6572583611601806e-09,4384.976
2701,0.0,1.6406857775485788e-09,4384.976
2702,0.0,1.624278919773093e-09,4384.976
2703,0.0,1.6080361305753621e-09,4384.976
2704,0.0,1.5919557692696085e-09,4384.976
2705,0.0,1.5760362115769124e-09,4384.976
2706,0.0,1.5602758494611434e-09,4384.976
2707,0.0,1.544673090966532e-09,4384.976
2708,0.0,1.5292263600568666e-09,4384.976
2709,0.0,1.513934096456298e-09,4384.976
2710,0.0,1.4987947554917348e-09,4384.976
2711,0.0,1.4838068079368175e-09,4384.976
2712,0.0,1.4689687398574494e-09,4384.976
2713,0.0,1.4542790524588748e-09,4384.976
2714,0.0,1.439736261934286e-09,4384.976
2715,0.0,1.4253388993149433e-09,4384.976
2716,0.0,1.411085510321794e-09,4384.976
2717,0.0,1.396974655218576e-09,4384.976
2718,0.0,1.3830049086663903e-09,4384.976
2719,0.0,1.3691748595797264e-09,4384.976
2720,0.0,1.355483110983929e-09,4384.976
2721,0.0,1.3419282798740898e-09,4384.976
2722,0.0,1.328508997075349e-09,4384.976
2723,0.0,1.3152239071045955e-09,4384.976
2724,0.0,1.3020716680335496e-09,4384.976
2725,0.0,1.289050951353214e-09,4384.976
2726,0.0,1.276160441839682e-09,4384.976
2727,1.0,1.2633988374212851e-09,4384.94
2728,0.0,1.2507648490470722e-09,4384.94
2729,0.0,1.2382572005566015e-09,4384.94
2730,0.0,1.2258746285510356e-09,4384.94
2731,0.0,1.2136158822655251e-09,4384.94
2732,0.0,1.20147972344287e-09,4384.94
2733,0.0,1.1894649262084413e-09,4384.94
2734,0.0,1.1775702769463568e-09,4384.94
2735,0.0,1.1657945741768932e-09,4384.94
2736,0.0,1.1541366284351242e-09,4384.94
2737,0.0,1.142595262150773e-09,4384.94
2738,0.0,1.1311693095292651e-09,4384.94
2739,0.0,1.1198576164339725e-09,4384.94
2740,0.0,1.1086590402696328e-09,4384.94
2741,0.0,1.0975724498669365e-09,4384.94
2742,0.0,1.0865967253682672e-09,4384.94
2743,1.0,1.0757307581145845e-09,4384.94
2744,0.0,1.0649734505334386e-09,4384.94
2745,0.0,1.0543237160281043e-09,4384.94
2746,0.0,1.0437804788678232e-09,4384.94
2747,0.0,1.033342674079145e-09,4384.94
2748,0.0,1.0230092473383536e-09,4384.94
2749,0.0,1.01277915486497e-09,4384.94
2750,0.0,1.0026513633163202e-09,4384.94
2751,1.0,9.92624849683157e-10,4384.924
2752,0.0,9.826986011863256e-10,4384.924
2753,0.0,9.728716151744623e-10,4384.924
2754,0.0,9.631428990227177e-10,4384.924
2755,0.0,9.535114700324905e-10,4384.924
2756,0.0,9.439763553321656e-10,4384.924
2757,0.0,9.34536591778844e-10,4384.924
2758,0.0,9.251912258610555e-10,4384.924
2759,0.0,9.15939313602445e-10,4384.924
2760,0.0,9.067799204664205e-10,4384.924
2761,0.0,8.977121212617562e-10,4384.924
2762,0.0,8.887350000491386e-10,4384.924
2763,0.0,8.798476500486472e-10,4384.924
2764,0.0,8.710491735481608e-10,4384.924
2765,0.0,8.623386818126791e-10,4384.924
2766,0.0,8.537152949945523e-10,4384.924
2767,0.0,8.451781420446068e-10,4384.924
2768,0.0,8.367263606241607e-10,4384.924
2769,0.0,8.283590970179191e-10,4384.924
2770,0.0,8.200755060477399e-10,4384.924
2771,0.0,8.118747509872625e-10,4384.924
2772,0.0,8.037560034773898e-10,4384.924
2773,0.0,7.957184434426159e-10,4384.924
2774,0.0,7.877612590081898e-10,4384.924
2775,0.0,7.798836464181079e-10,4384.924
2776,0.0,7.720848099539268e-10,4384.924
2777,1.0,7.643639618543875e-10,4384.84
2778,0.0,7.567203222358436e-10,4384.84
2779,0.0,7.491531190134852e-10,4384.84
2780,0.0,7.416615878233503e-10,4384.84
2781,0.0,7.342449719451167e-10,4384.84
2782,0.0,7.269025222256655e-10,4384.84
2783,0.0,7.196334970034089e-10,4384.84
2784,0.0,7.124371620333748e-10,4384.84
2785,0.0,7.05312790413041e-10,4384.84
2786,0.0,6.982596625089106e-10,4384.84
2787,0.0,6.912770658838215e-10,4384.84
2788,0.0,6.843642952249832e-10,4384.84
2789,0.0,6.775206522727334e-10,4384.84
2790,0.0,6.707454457500061e-10,4384.84
2791,0.0,6.64037991292506e-10,4384.84
2792,0.0,6.573976113795808e-10,4384.84
2793,0.0,6.50823635265785e-10,4384.84
2794,0.0,6.443153989131272e-10,4384.84
2795,0.0,6.378722449239959e-10,4384.84
2796,0.0,6.31493522474756e-10,4384.84
2797,0.0,6.251785872500084e-10,4384.84
2798,0.0,6.189268013775083e-10,4384.84
2799,0.0,6.127375333637332e-10,4384.84
2800,0.0,6.066101580300959e-10,4384.84
2801,0.0,6.005440564497949e-10,4384.84
2802,0.0,5.945386158852969e-10,4384.84
2803,0.0,5.88593229726444e-10,4384.84
2804,0.0,5.827072974291795e-10,4384.84
2805,1.0,5.768802244548877e-10,4384.832
2806,0.0,5.711114222103388e-10,4384.832
2807,0.0,5.654003079882354e-10,4384.832
2808,0.0,5.597463049083531e-10,4384.832
2809,0.0,5.541488418592696e-10,4384.832
2810,0.0,5.486073534406769e-10,4384.832
2811,1.0,5.431212799062701e-10,4384.832
2812,0.0,5.376900671072074e-10,4384.832
